FIPS Code,State,Area name,Attribute,Value,Year
12000,FL,Florida,Percent of adults completing some college (1-3 years),16.8,1980
12000,FL,Florida,Percent of adults completing four years of college or higher,14.9,1980
12000,FL,Florida,Less than high school graduate,2271074,1990
12000,FL,Florida,High school graduate (or equivalency),2679285,1990
12000,FL,Florida,Some college or associate degree,2312404,1990
12000,FL,Florida,Bachelor's degree or higher,1624405,1990
12000,FL,Florida,Percent of adults who are not high school graduates,25.6,1990
12000,FL,Florida,Percent of adults who are high school graduates (or equivalent),30.1,1990
12000,FL,Florida,Percent of adults completing some college or associate degree,26,1990
12000,FL,Florida,Percent of adults with a bachelor's degree or higher,18.3,1990
12000,FL,Florida,Less than high school graduate,2219948,2000
12000,FL,Florida,High school graduate (or equivalency),3165748,2000
12000,FL,Florida,Some college or associate degree,3176621,2000
12000,FL,Florida,Bachelor's degree or higher,2462328,2000
12000,FL,Florida,Percent of adults who are not high school graduates,20.1,2000
12000,FL,Florida,Percent of adults who are high school graduates (or equivalent),28.7,2000
12000,FL,Florida,Percent of adults completing some college or associate degree,28.8,2000
12000,FL,Florida,Percent of adults with a bachelor's degree or higher,22.3,2000
12000,FL,Florida,Less than high school graduate,1860966,8-12
12000,FL,Florida,High school graduate (or equivalency),3915878,8-12
12000,FL,Florida,Some college or associate degree,3915609,8-12
12000,FL,Florida,Bachelor's degree or higher,3435171,8-12
12000,FL,Florida,Percent of adults who are not high school graduates,14.17595446,8-12
12000,FL,Florida,Percent of adults who are high school graduates (or equivalent),29.82929737,8-12
12000,FL,Florida,Percent of adults completing some college or associate degree,29.82724825,8-12
12000,FL,Florida,Percent of adults with a bachelor's degree or higher,26.16749992,8-12
12000,FL,Florida,Less than high school graduate,1643437,9-23
12000,FL,Florida,High school graduate (or equivalency),4346402,9-23
12000,FL,Florida,Some college or associate degree,4596529,9-23
12000,FL,Florida,Bachelor's degree or higher,5263931,9-23
12000,FL,Florida,Percent of adults who are not high school graduates,10.3684921,9-23
12000,FL,Florida,Percent of adults who are high school graduates (or equivalent),27.42157735,9-23
12000,FL,Florida,Percent of adults completing some college or associate degree,28.99963591,9-23
12000,FL,Florida,Percent of adults with a bachelor's degree or higher,33.21029464,9-23
13000,GA,Georgia,Less than a high school diploma,1399175,1970
13000,GA,Georgia,High school diploma only,528537,1970
13000,GA,Georgia,Some college (1-3 years),211101,1970
13000,GA,Georgia,Four years of college or higher,216997,1970
13000,GA,Georgia,Percent of adults with less than a high school diploma,59.4,1970
13000,GA,Georgia,Percent of adults with a high school diploma only,22.4,1970
13000,GA,Georgia,Percent of adults completing some college (1-3 years),9,1970
13000,GA,Georgia,Percent of adults completing four years of college or higher,9.2,1970
13000,GA,Georgia,Less than a high school diploma,1344821,1980
13000,GA,Georgia,High school diploma only,878923,1980
13000,GA,Georgia,Some college (1-3 years),411517,1980
13000,GA,Georgia,Four years of college or higher,450267,1980
13000,GA,Georgia,Percent of adults with less than a high school diploma,43.6,1980
13000,GA,Georgia,Percent of adults with a high school diploma only,28.5,1980
13000,GA,Georgia,Percent of adults completing some college (1-3 years),13.3,1980
13000,GA,Georgia,Percent of adults completing four years of college or higher,14.6,1980
13000,GA,Georgia,Less than high school graduate,1169815,1990
13000,GA,Georgia,High school graduate (or equivalency),1192935,1990
13000,GA,Georgia,Some college or associate degree,883512,1990
13000,GA,Georgia,Bachelor's degree or higher,777158,1990
13000,GA,Georgia,Percent of adults who are not high school graduates,29.1,1990
13000,GA,Georgia,Percent of adults who are high school graduates (or equivalent),29.6,1990
13000,GA,Georgia,Percent of adults completing some college or associate degree,22,1990
13000,GA,Georgia,Percent of adults with a bachelor's degree or higher,19.3,1990
13000,GA,Georgia,Less than high school graduate,1111349,2000
13000,GA,Georgia,High school graduate (or equivalency),1486006,2000
13000,GA,Georgia,Some college or associate degree,1328432,2000
13000,GA,Georgia,Bachelor's degree or higher,1260178,2000
13000,GA,Georgia,Percent of adults who are not high school graduates,21.4,2000
13000,GA,Georgia,Percent of adults who are high school graduates (or equivalent),28.7,2000
13000,GA,Georgia,Percent of adults completing some college or associate degree,25.6,2000
13000,GA,Georgia,Percent of adults with a bachelor's degree or higher,24.3,2000
13000,GA,Georgia,Less than high school graduate,972291,8-12
13000,GA,Georgia,High school graduate (or equivalency),1805733,8-12
13000,GA,Georgia,Some college or associate degree,1731313,8-12
13000,GA,Georgia,Bachelor's degree or higher,1733171,8-12
13000,GA,Georgia,Percent of adults who are not high school graduates,15.57532646,8-12
13000,GA,Georgia,Percent of adults who are high school graduates (or equivalent),28.92640266,8-12
13000,GA,Georgia,Percent of adults completing some college or associate degree,27.7342536,8-12
13000,GA,Georgia,Percent of adults with a bachelor's degree or higher,27.76401728,8-12
13000,GA,Georgia,Less than high school graduate,801324,9-23
13000,GA,Georgia,High school graduate (or equivalency),1950698,9-23
13000,GA,Georgia,Some college or associate degree,2020131,9-23
13000,GA,Georgia,Bachelor's degree or higher,2480907,9-23
13000,GA,Georgia,Percent of adults who are not high school graduates,11.04808178,9-23
13000,GA,Georgia,Percent of adults who are high school graduates (or equivalent),26.89482784,9-23
13000,GA,Georgia,Percent of adults completing some college or associate degree,27.85212035,9-23
13000,GA,Georgia,Percent of adults with a bachelor's degree or higher,34.20497004,9-23
15000,HI,Hawaii,Less than a high school diploma,146701,1970
15000,HI,Hawaii,High school diploma only,138307,1970
15000,HI,Hawaii,Some college (1-3 years),46088,1970
15000,HI,Hawaii,Four years of college or higher,53747,1970
15000,HI,Hawaii,Percent of adults with less than a high school diploma,38.1,1970
15000,HI,Hawaii,Percent of adults with a high school diploma only,35.9,1970
15000,HI,Hawaii,Percent of adults completing some college (1-3 years),12,1970
15000,HI,Hawaii,Percent of adults completing four years of college or higher,14,1970
15000,HI,Hawaii,Less than a high school diploma,143338,1980
15000,HI,Hawaii,High school diploma only,192042,1980
15000,HI,Hawaii,Some college (1-3 years),100813,1980
15000,HI,Hawaii,Four years of college or higher,111415,1980
15000,HI,Hawaii,Percent of adults with less than a high school diploma,26.2,1980
15000,HI,Hawaii,Percent of adults with a high school diploma only,35.1,1980
15000,HI,Hawaii,Percent of adults completing some college (1-3 years),18.4,1980
15000,HI,Hawaii,Percent of adults completing four years of college or higher,20.3,1980
15000,HI,Hawaii,Less than high school graduate,141506,1990
15000,HI,Hawaii,High school graduate (or equivalency),203893,1990
15000,HI,Hawaii,Some college or associate degree,201997,1990
15000,HI,Hawaii,Bachelor's degree or higher,162424,1990
15000,HI,Hawaii,Percent of adults who are not high school graduates,19.9,1990
15000,HI,Hawaii,Percent of adults who are high school graduates (or equivalent),28.7,1990
15000,HI,Hawaii,Percent of adults completing some college or associate degree,28.5,1990
15000,HI,Hawaii,Percent of adults with a bachelor's degree or higher,22.9,1990
15000,HI,Hawaii,Less than high school graduate,123811,2000
15000,HI,Hawaii,High school graduate (or equivalency),228832,2000
15000,HI,Hawaii,Some college or associate degree,239793,2000
15000,HI,Hawaii,Bachelor's degree or higher,210041,2000
15000,HI,Hawaii,Percent of adults who are not high school graduates,15.4,2000
15000,HI,Hawaii,Percent of adults who are high school graduates (or equivalent),28.5,2000
15000,HI,Hawaii,Percent of adults completing some college or associate degree,29.9,2000
15000,HI,Hawaii,Percent of adults with a bachelor's degree or higher,26.2,2000
15000,HI,Hawaii,Less than high school graduate,90416,8-12
15000,HI,Hawaii,High school graduate (or equivalency),263569,8-12
15000,HI,Hawaii,Some college or associate degree,299356,8-12
15000,HI,Hawaii,Bachelor's degree or higher,274791,8-12
15000,HI,Hawaii,Percent of adults who are not high school graduates,9.741717773,8-12
15000,HI,Hawaii,Percent of adults who are high school graduates (or equivalent),28.39779256,8-12
15000,HI,Hawaii,Percent of adults completing some college or associate degree,32.25360186,8-12
15000,HI,Hawaii,Percent of adults with a bachelor's degree or higher,29.60688781,8-12
15000,HI,Hawaii,Less than high school graduate,72950,9-23
15000,HI,Hawaii,High school graduate (or equivalency),273812,9-23
15000,HI,Hawaii,Some college or associate degree,316191,9-23
15000,HI,Hawaii,Bachelor's degree or higher,364398,9-23
15000,HI,Hawaii,Percent of adults who are not high school graduates,7.100786391,9-23
15000,HI,Hawaii,Percent of adults who are high school graduates (or equivalent),26.65223473,9-23
15000,HI,Hawaii,Percent of adults completing some college or associate degree,30.7773098,9-23
15000,HI,Hawaii,Percent of adults with a bachelor's degree or higher,35.46966908,9-23
16000,ID,Idaho,Less than a high school diploma,149531,1970
16000,ID,Idaho,High school diploma only,127462,1970
16000,ID,Idaho,Some college (1-3 years),55171,1970
16000,ID,Idaho,Four years of college or higher,36748,1970
16000,ID,Idaho,Percent of adults with less than a high school diploma,40.5,1970
16000,ID,Idaho,Percent of adults with a high school diploma only,34.6,1970
16000,ID,Idaho,Percent of adults completing some college (1-3 years),15,1970
16000,ID,Idaho,Percent of adults completing four years of college or higher,10,1970
16000,ID,Idaho,Less than a high school diploma,135181,1980
16000,ID,Idaho,High school diploma only,187912,1980
16000,ID,Idaho,Some college (1-3 years),109859,1980
16000,ID,Idaho,Four years of college or higher,81413,1980
16000,ID,Idaho,Percent of adults with less than a high school diploma,26.3,1980
16000,ID,Idaho,Percent of adults with a high school diploma only,36.5,1980
16000,ID,Idaho,Percent of adults completing some college (1-3 years),21.4,1980
16000,ID,Idaho,Percent of adults completing four years of college or higher,15.8,1980
16000,ID,Idaho,Less than high school graduate,121787,1990
16000,ID,Idaho,High school graduate (or equivalency),182892,1990
16000,ID,Idaho,Some college or associate degree,190478,1990
16000,ID,Idaho,Bachelor's degree or higher,106135,1990
16000,ID,Idaho,Percent of adults who are not high school graduates,20.3,1990
16000,ID,Idaho,Percent of adults who are high school graduates (or equivalent),30.4,1990
16000,ID,Idaho,Percent of adults completing some college or associate degree,31.7,1990
16000,ID,Idaho,Percent of adults with a bachelor's degree or higher,17.7,1990
16000,ID,Idaho,Less than high school graduate,120361,2000
16000,ID,Idaho,High school graduate (or equivalency),224322,2000
16000,ID,Idaho,Some college or associate degree,272207,2000
16000,ID,Idaho,Bachelor's degree or higher,170615,2000
16000,ID,Idaho,Percent of adults who are not high school graduates,15.3,2000
16000,ID,Idaho,Percent of adults who are high school graduates (or equivalent),28.5,2000
